date_ymd,hotel_id,impression_count,click_count,booking_count,avg_cpc,avg_clicked_price,avg_length_of_stay,avg_time_to_travel
20190803,8765,49,3,0,1.47,212.38,2.0,23.0
20190801,8765,63,2,0,1.69,211.55,1.5,33.5
20190810,8765,51,5,0,1.54,199.49,4.8,59.6
20190807,8765,165,8,0,1.6,130.02,2.75,53.5
20190804,8765,99,5,0,1.13,245.22,4.6,35.6
20190808,8765,114,8,0,1.8,164.13,1.38,8.63
20190805,8765,126,7,0,1.43,183.03,2.29,29.0
20190809,8765,83,3,0,1.88,147.75,2.0,78.33
20190802,8765,32,3,0,1.66,136.75,1.0,16.67
20190801,1514863,4,1,0,0.25,167.73,15.0,88.0
20190801,79563,1072,7,0,1.97,245.63,2.86,104.57
20190807,79563,545,8,0,1.46,257.58,3.63,108.63
20190808,79563,199,4,0,1.25,269.9,1.75,57.5
20190803,79563,1057,6,0,1.72,234.94,2.5,66.67
20190809,79563,208,3,1,1.34,283.6,5.33,59.67
20190804,79563,485,1,0,1.42,198.57,1.0,0.0
20190805,79563,1591,7,0,1.55,221.83,1.57,64.43
20190802,79563,2714,11,0,1.63,269.5,2.73,95.18
20190806,79563,1504,9,0,1.76,238.66,2.22,89.89
20190810,153084,71,3,0,1.06,72.48,2.0,15.67
20190802,153084,160,5,0,0.99,107.18,2.0,94.0
20190809,153084,63,7,0,0.93,81.03,3.29,32.86
20190808,153084,223,6,0,0.78,84.71,3.0,9.33
20190804,153084,76,3,0,0.95,85.2,3.0,50.67
20190805,153084,83,8,0,0.93,83.04,1.75,42.88
20190803,153084,164,2,0,1.01,89.28,2.5,50.0
20190807,153084,226,6,0,0.9,77.66,2.5,12.83
20190806,153084,101,10,0,0.93,72.74,3.1,15.6
20190801,153084,77,3,0,1.08,75.23,2.33,33.0
20190804,2499104,1495,12,0,2.19,279.03,2.0,68.92
20190802,2499104,3375,14,0,1.75,199.2,3.36,29.21
20190810,2499104,485,7,0,2.06,208.4,1.57,28.57
20190805,2499104,1178,16,0,1.78,204.59,2.0,38.5
20190806,2499104,1241,12,0,1.6,296.45,2.75,45.75
20190808,2499104,476,7,0,1.86,178.37,2.29,48.29
20190809,2499104,369,6,0,2.21,268.06,1.67,10.83
20190803,2499104,1866,9,0,1.86,268.22,2.33,23.56
20190801,2499104,1205,14,0,2.12,254.25,1.5,17.5
20190807,2499104,167,7,0,2.25,232.31,2.29,14.43
20190802,3963636,67,7,0,0.56,84.57,4.14,88.43
20190805,3963636,188,10,0,0.6,91.29,2.9,73.0
20190809,3963636,195,6,0,0.75,110.14,3.83,34.67
20190801,3963636,395,14,0,0.53,107.01,3.36,52.14
20190808,3963636,430,18,0,0.58,95.62,3.83,66.5
20190803,3963636,118,8,1,0.58,85.97,3.63,64.13
20190810,3963636,166,19,0,0.62,132.07,3.32,83.84
20190807,3963636,557,16,0,0.57,129.21,4.5,84.25
20190806,3963636,145,14,0,0.56,94.34,3.93,120.64
20190804,3963636,172,6,0,0.55,154.38,2.33,103.0
20190808,6101742,1825,14,0,1.25,167.98,2.21,18.21
20190803,6101742,2144,21,0,1.33,141.44,1.67,44.71
20190807,6101742,2319,17,0,1.27,138.99,2.41,29.76
20190809,6101742,1357,18,0,1.2,140.23,1.89,53.22
20190802,6101742,1536,41,0,1.58,148.1,2.07,32.27
20190805,6101742,1100,13,0,1.34,141.66,1.77,46.0
20190801,6101742,1586,18,0,1.38,148.33,2.72,24.33
20190810,6101742,923,14,0,1.34,138.11,2.93,56.43
20190806,6101742,1765,21,0,1.38,149.66,1.81,19.05
20190804,6101742,1447,25,1,1.39,136.85,2.4,26.28
20190809,903589,15,1,0,0.1,10.15,4.0,4.0
20190803,41148,13,1,0,2.44,136.99,1.0,19.0
20190810,41148,8,1,0,1.98,134.48,2.0,15.0
20190808,41148,9,1,0,2.33,157.15,1.0,2.0
20190802,41148,19,1,0,2.38,159.47,1.0,2.0
20190807,8686,2336,40,0,0.83,117.94,3.9,61.25
20190809,8686,1410,26,0,0.9,96.67,3.08,79.42
20190801,8686,3489,35,0,0.75,115.82,3.46,66.17
20190804,8686,3134,46,0,0.73,109.82,3.33,66.11
20190802,8686,3210,39,1,0.7,143.0,2.72,74.74
20190803,8686,2197,32,1,0.61,131.1,2.78,33.0
20190806,8686,1928,42,0,0.81,108.41,4.5,86.33
20190810,8686,2591,28,0,0.84,120.83,3.11,81.04
20190808,8686,2501,29,3,0.81,106.92,4.62,87.17
20190805,8686,2219,29,2,0.92,115.06,2.83,67.38
20190804,104679,6,1,0,0.77,52.81,1.0,7.0
20190801,104679,5,1,0,0.78,45.65,3.0,22.0
20190808,149396,167,3,0,1.11,79.92,2.0,11.67
20190810,149396,254,4,0,0.84,77.18,2.5,17.25
20190805,149396,295,4,0,0.89,116.74,6.0,53.0
20190804,149396,115,6,0,0.99,103.43,2.67,48.33
20190801,149396,392,5,0,0.89,89.41,1.6,80.4
20190806,149396,560,7,0,0.86,91.62,2.0,41.57
20190803,149396,96,1,0,1.19,88.99,1.0,7.0
20190802,149396,107,5,0,1.13,90.81,2.8,26.8
20190807,149396,284,5,0,0.84,87.18,7.0,52.8
20190809,10064344,1501,12,0,1.89,194.32,2.42,9.83
20190803,10064344,741,8,0,1.98,235.94,2.25,66.63
20190805,10064344,282,2,0,2.03,188.84,2.5,145.0
20190808,10064344,946,25,0,1.8,230.57,1.68,4.64
20190806,10064344,601,10,0,1.74,235.98,2.3,39.9
20190807,10064344,718,4,1,1.67,175.22,2.25,85.25
20190810,10064344,1116,13,1,1.76,217.13,2.38,38.54
20190804,10064344,397,4,0,2.05,189.79,6.25,31.0
20190802,10064344,664,12,0,1.68,321.28,2.5,10.17
20190801,10064344,1302,18,0,1.8,177.11,3.0,40.06
20190801,7713584,313,10,0,1.63,185.67,2.0,93.6
20190806,7713584,1428,25,0,1.57,174.23,2.16,59.16
20190804,7713584,1332,16,0,1.55,196.78,2.56,91.38
20190807,7713584,560,19,0,1.01,171.64,1.63,18.68
20190808,7713584,696,10,1,1.09,164.11,1.1,1.8
20190802,7713584,551,8,0,1.56,174.22,2.0,33.5
20190805,7713584,677,8,0,1.22,177.96,2.5,72.5
20190803,7713584,1304,27,0,1.54,176.23,1.85,47.37
20190809,7713584,824,13,0,1.21,170.53,2.08,41.08
20190810,7713584,238,3,0,1.25,176.12,1.67,14.0
20190804,925259,5,1,0,0.3,42.32,2.0,41.0
20190810,925259,1,1,0,0.35,38.54,1.0,16.0
20190802,6100572,344,11,0,0.81,78.25,2.82,44.73
20190810,6100572,154,7,0,0.79,121.82,2.71,79.43
20190803,6100572,348,11,0,0.84,93.65,3.18,29.91
20190801,6100572,413,14,0,0.71,100.87,3.43,42.86
20190808,6100572,584,14,0,0.79,88.88,3.07,34.86
20190804,6100572,135,10,0,0.84,111.19,4.6,38.5
20190806,6100572,567,21,0,0.78,96.96,3.0,38.48
20190805,6100572,317,11,0,0.76,124.4,2.64,77.55
20190807,6100572,1296,22,0,0.64,85.85,4.36,54.86
20190809,6100572,300,12,0,0.68,87.43,2.33,39.25
20190806,41280,5,1,0,1.4,125.01,2.0,24.0
20190809,41280,3,1,0,0.12,32.14,7.0,50.0
20190805,107783,12,1,0,0.56,54.73,2.0,70.0
20190809,107783,0,1,0,0.62,59.68,3.0,57.0
20190809,2438701,17,1,0,1.34,80.38,1.0,24.0
20190803,2438701,6,1,0,0.68,65.61,2.0,79.0
20190802,2438701,15,1,0,1.25,65.87,1.0,33.0
20190808,2438701,21,3,0,1.32,75.34,1.0,25.0
20190810,2438701,9,1,0,1.4,64.7,1.0,134.0
20190802,476056,2,1,0,0.26,34.45,1.0,8.0
20190807,1977705,1,1,0,0.53,23.16,1.0,19.0
20190810,67097,74,3,0,0.6,136.85,1.0,0.0
20190805,67097,121,1,0,1.19,86.58,1.0,28.0
20190803,67097,63,4,0,1.18,132.54,1.25,7.75
20190804,67097,59,3,0,1.19,99.16,1.0,13.67
20190802,67097,123,6,0,1.11,135.94,1.33,50.33
20190807,67097,76,2,0,1.19,86.55,1.0,48.0
20190806,67097,299,5,0,0.83,136.33,2.4,6.6
20190802,3485410,2,1,0,0.25,328.46,2.0,392.0
20190809,41209,4,3,0,1.98,190.93,1.0,61.0
20190807,41209,2,3,0,0.81,177.81,1.0,9.0
20190803,102122,2757,89,1,1.21,119.58,1.87,28.3
20190806,102122,1612,61,1,1.26,122.85,2.18,38.97
20190805,102122,1376,50,0,1.24,114.35,1.98,33.14
20190807,102122,1632,49,0,1.31,114.31,2.29,28.9
20190801,102122,1564,38,0,1.22,110.66,1.74,33.34
20190802,102122,1291,68,1,1.26,116.06,1.5,19.68
20190808,102122,1674,59,0,1.26,122.14,2.44,17.9
20190809,102122,1758,44,0,1.28,115.75,2.57,26.39
20190810,102122,3354,46,1,1.13,118.49,2.02,30.28
20190804,102122,1952,51,1,1.26,95.18,1.94,28.73
20190808,1723421,4,1,0,0.67,20.92,3.0,0.0
20190804,1723421,4,1,0,0.21,24.72,1.0,21.0
20190809,5479644,5,2,0,0.05,132.99,1.0,22.0
20190802,5479644,3,1,0,0.12,134.49,1.0,29.0
20190806,5479644,7,1,0,0.11,115.16,1.0,33.0
20190809,2453534,0,5,0,0.36,57.88,1.0,7.0
20190806,2706792,9,2,0,0.06,327.27,3.5,69.0
20190803,2706792,6,1,0,0.06,252.82,2.0,7.0
20190806,7938,2167,38,1,1.15,135.06,1.87,16.95
20190807,7938,3387,59,3,1.17,121.02,1.75,21.39
20190810,7938,2349,51,2,1.16,118.46,1.75,17.02
20190801,7938,1780,40,1,1.09,139.87,2.0,21.9
20190808,7938,2747,56,3,1.13,134.59,2.54,22.05
20190809,7938,2218,71,5,1.18,121.72,2.93,29.15
20190803,7938,2346,45,0,1.04,126.49,2.33,37.33
20190802,7938,1398,31,0,1.1,130.57,2.35,49.13
20190805,7938,2376,35,0,0.96,116.38,2.17,45.43
20190804,7938,1491,24,0,1.14,148.49,1.67,45.42
20190808,1477057,12,1,0,0.92,70.42,1.0,132.0
20190801,1477057,10,1,0,0.95,86.26,1.0,6.0
20190810,1477057,3,2,0,0.6,55.32,10.0,145.0
20190805,1477057,9,1,0,0.95,71.98,1.0,16.0
20190806,4403594,85,3,0,1.45,211.61,1.33,20.0
20190809,4403594,235,6,0,1.39,173.8,1.5,10.5
20190803,4403594,135,2,0,1.42,176.6,2.5,14.5
20190802,4403594,156,4,0,1.19,186.99,2.0,6.25
20190805,4403594,75,4,0,1.44,164.78,2.0,10.5
20190808,4403594,100,2,0,1.5,145.6,3.0,22.0
20190804,4403594,79,7,0,1.43,162.73,2.57,14.29
20190801,4403594,92,1,0,1.37,176.42,1.0,2.0
20190807,4403594,74,3,0,1.45,171.61,1.0,6.33
20190810,4403594,118,2,0,1.63,151.53,1.0,10.5
20190810,478011,8,1,0,0.4,119.01,4.0,141.0
20190802,478011,11,3,0,0.28,80.93,3.0,76.0
20190802,8823,18,3,0,1.16,494.43,2.67,64.0
20190805,8823,4,1,0,0.12,890.87,4.0,2.0
20190804,8823,4,2,0,0.14,556.82,3.5,288.5
20190810,8823,114,10,0,1.18,353.35,2.2,16.7
20190809,8823,84,2,0,1.63,181.48,2.0,39.0
20190806,8823,20,3,0,0.7,679.24,3.33,4.33
20190803,8823,5,1,0,0.39,898.0,4.0,8.0
20190808,8823,78,7,0,1.63,255.7,1.86,25.29
20190803,441891,21,2,0,0.41,129.43,1.0,14.5
20190801,441891,24,3,0,0.53,95.11,1.0,16.67
20190807,441891,8,1,0,0.65,78.5,1.0,3.0
20190802,441891,55,3,0,0.69,118.13,1.0,13.0
20190804,441891,3,1,0,0.74,94.33,1.0,0.0
20190805,102121,865,10,0,1.63,238.94,2.3,27.6
20190801,102121,408,8,0,1.74,256.44,2.5,61.25
20190809,102121,938,10,0,1.06,238.27,2.2,9.0
20190807,102121,890,18,0,1.72,200.03,2.61,56.89
20190806,102121,1538,19,0,1.62,231.87,2.84,27.84
20190808,102121,1052,11,0,1.38,256.12,1.91,36.27
20190803,102121,507,7,0,1.63,236.66,3.14,54.0
20190802,102121,939,13,0,1.64,212.31,2.46,34.15
20190810,102121,763,8,0,1.4,220.57,2.63,48.75
20190804,102121,1036,9,0,1.73,305.07,2.44,72.0
20190810,1274184,109,2,0,0.05,102.61,4.5,3.0
20190809,1274184,92,1,0,0.05,115.25,2.0,28.0
20190801,1274184,149,3,0,0.07,139.04,4.0,83.67
20190803,1274184,97,4,0,0.05,125.27,3.25,12.75
20190802,1274184,217,5,0,0.05,102.6,3.0,22.2
20190808,1274184,91,5,0,0.05,120.19,2.4,10.6
20190807,1274184,125,5,0,0.05,128.45,1.6,21.0
20190806,1274184,134,5,0,0.05,133.02,1.0,3.4
20190804,1274184,85,2,0,0.05,128.4,3.0,21.5
20190805,1274184,136,5,0,0.05,121.76,2.2,8.6
20190806,3492572,3048,37,0,1.35,172.79,2.62,38.43
20190810,3492572,7153,60,0,1.46,159.63,2.02,37.27
20190809,3492572,3598,62,0,1.6,180.34,2.45,56.84
20190803,3492572,2282,26,0,1.12,165.22,2.73,56.54
20190804,3492572,1346,23,0,1.27,168.79,2.48,32.09
20190805,3492572,1285,30,0,1.42,176.34,3.1,54.37
20190801,3492572,2010,23,0,1.17,189.11,3.17,58.83
20190808,3492572,6374,77,0,1.4,170.24,2.21,56.52
20190807,3492572,12059,86,0,1.38,185.84,2.6,57.59
20190802,3492572,1859,33,0,1.3,199.98,2.7,29.91
20190804,58450,215,14,0,1.34,206.03,3.0,45.21
20190805,58450,485,15,0,1.41,219.95,3.4,50.13
20190803,58450,424,15,1,1.48,183.57,2.8,36.27
20190810,58450,571,20,0,1.92,221.95,3.25,88.75
20190809,58450,1449,41,0,1.87,217.62,3.54,50.0
20190806,58450,752,23,1,1.51,209.03,2.52,51.96
20190801,58450,662,15,0,1.69,160.78,3.27,39.8
20190808,58450,1422,32,0,1.62,209.1,2.94,43.75
20190802,58450,365,13,1,1.47,174.91,4.46,71.77
20190807,58450,592,16,0,1.58,173.53,3.69,94.13
20190810,100948,7,1,0,2.44,89.49,2.0,79.0
20190803,100948,4,1,0,2.27,107.76,7.0,65.0
20190804,100948,8,1,0,2.33,106.89,1.0,8.0
20190807,109337,15,1,0,0.9,85.7,9.0,163.0
20190806,109337,9,1,0,0.89,86.58,9.0,164.0
20190808,109337,28,1,0,0.93,85.63,8.0,163.0
20190803,1052486,4,1,0,0.12,24.05,4.0,3.0
20190810,897355,0,1,1,0.22,21.12,1.0,15.0
20190801,7946,476,13,0,1.0,135.1,1.77,43.54
20190806,7946,516,6,0,1.06,150.56,1.33,19.5
20190805,7946,422,4,0,0.66,146.54,2.25,28.25
20190804,7946,770,9,0,0.99,190.23,2.11,16.56
20190803,7946,544,6,0,1.1,163.08,1.5,47.17
20190808,7946,49,2,0,0.6,168.51,3.5,61.0
20190810,7946,81,4,0,1.11,154.55,2.5,50.5
20190807,7946,265,11,0,1.14,172.28,2.45,40.82
20190802,7946,752,4,0,0.65,153.98,1.5,30.75
20190809,7946,160,2,0,1.18,148.33,2.5,13.5
20190803,893957,496,29,0,1.15,133.28,2.24,15.28
20190806,893957,515,38,0,1.32,154.34,2.58,15.66
20190801,893957,1002,46,0,1.3,158.76,2.83,22.26
20190802,893957,641,33,0,1.3,148.77,2.33,10.0
20190810,893957,560,30,0,1.2,126.86,3.07,9.07
20190804,893957,239,33,0,1.29,121.66,2.88,13.12
20190808,893957,575,13,0,1.2,186.23,2.62,31.62
20190807,893957,302,23,0,1.31,151.27,3.22,22.48
20190805,893957,570,51,0,1.32,144.2,2.92,14.75
20190809,893957,902,27,0,1.21,128.28,2.96,12.78
20190805,2153936,12,1,0,0.65,51.32,2.0,70.0
20190808,2153936,6,1,0,0.34,22.63,2.0,34.0
20190810,2153936,3,2,0,0.6,97.34,1.0,24.0
20190804,2153936,45,2,0,0.5,39.0,3.0,48.0
20190807,2153936,14,2,1,0.47,36.66,2.5,23.0
20190809,5066646,370,6,0,0.61,94.33,2.83,63.33
20190807,5066646,414,4,0,0.64,88.06,3.25,47.0
20190801,5066646,301,7,0,0.72,81.76,3.43,47.86
20190805,5066646,492,8,0,0.67,70.68,3.88,36.63
20190806,5066646,549,8,0,0.67,79.29,3.63,15.25
20190803,5066646,366,6,0,0.69,71.01,3.0,27.67
20190808,5066646,479,5,0,0.56,88.58,5.2,44.0
20190810,5066646,1320,10,0,0.46,70.03,3.0,3.0
20190802,5066646,467,8,0,0.71,67.88,3.75,42.63
20190802,890769,9,1,0,0.88,81.26,7.0,157.0
20190807,890769,18,1,0,0.84,65.04,2.0,106.0
20190809,890769,16,1,0,0.97,63.8,6.0,64.0
20190807,5737270,2,1,0,0.51,35.66,1.0,1.0
20190807,1291442,66,4,0,1.21,87.2,1.75,46.25
20190806,1291442,243,8,0,1.2,80.9,3.25,20.25
20190808,1291442,85,1,0,1.19,84.72,1.0,23.0
20190801,1291442,86,2,0,1.15,78.96,6.0,18.0
20190810,1291442,52,4,0,1.12,100.59,2.25,48.75
20190805,1291442,199,3,0,1.12,89.71,2.33,96.67
20190804,1291442,153,7,0,1.17,79.78,4.0,12.43
20190802,1291442,99,3,0,0.83,89.72,3.0,98.67
20190809,1291442,150,10,0,1.06,106.92,3.7,63.2
20190807,1834067,2,2,0,0.35,20.74,3.0,2.0
20190803,4036372,0,1,0,0.19,55.23,1.0,22.0
20190809,5334644,99,1,0,0.97,135.32,5.0,3.0
20190802,5334644,82,4,0,0.92,125.07,3.25,30.0
20190810,5334644,70,1,0,0.88,125.76,4.0,142.0
20190807,5334644,106,1,0,0.97,124.11,1.0,74.0
20190805,5334644,133,1,0,0.95,116.96,3.0,77.0
20190801,5334644,153,3,0,1.28,120.58,2.67,76.33
20190804,5334644,182,2,0,0.81,215.25,2.0,3.5
20190806,5334644,142,5,0,1.03,128.87,4.8,107.8
20190810,5748806,4,1,0,0.48,45.16,2.0,56.0
20190801,41354,12,1,0,2.38,153.99,4.0,44.0
20190810,41354,14,1,0,2.5,99.12,5.0,132.0
20190803,41354,25,1,0,2.62,258.88,5.0,113.0
20190810,100946,5,1,0,2.38,129.26,2.0,15.0
20190805,100946,7,2,0,2.38,81.26,1.0,2.0
20190803,41305,3,1,0,0.17,128.47,2.0,11.0
20190807,41305,26,1,0,2.33,89.02,1.0,4.0
20190808,41305,15,1,0,2.09,131.55,1.0,7.0
20190809,41305,10,4,0,2.15,91.58,2.5,14.5
20190804,41305,79,2,0,1.82,61.64,2.0,0.0
20190810,8709,67,2,0,1.92,176.97,1.0,16.0
20190802,8709,59,8,0,1.74,154.83,1.75,82.75
20190807,8709,175,4,0,0.51,189.87,3.0,44.75
20190801,8709,295,12,0,1.13,195.78,2.92,53.75
20190806,8709,367,11,0,1.1,219.69,2.82,78.64
20190809,8709,89,8,0,1.64,166.73,2.38,40.13
20190804,8709,94,3,0,1.55,161.89,2.0,34.33
20190808,8709,73,4,0,1.8,202.88,4.25,42.0
20190805,8709,127,5,0,1.25,171.68,4.4,10.2
20190803,8709,181,8,0,1.28,246.18,2.13,28.88
20190803,8378996,54,2,0,0.56,56.4,1.5,4.0
20190805,8378996,24,1,0,0.4,23.81,6.0,26.0
20190810,8378996,53,4,0,0.36,43.98,3.25,11.25
20190808,8378996,27,4,0,0.35,23.66,5.0,31.5
20190802,8378996,33,2,0,0.49,23.9,1.0,0.0
20190807,8378996,17,3,0,0.47,47.27,4.0,229.0
20190806,8378996,55,3,0,0.5,24.22,1.67,1.0
20190801,356966,951,14,0,1.0,104.59,1.43,9.21
20190809,356966,201,8,0,1.14,109.94,1.5,20.5
20190806,356966,442,15,1,0.92,102.67,1.73,15.87
20190810,356966,493,9,0,1.1,120.95,1.67,24.67
20190803,356966,199,9,0,1.1,104.77,1.0,15.0
20190802,356966,537,14,0,0.92,90.46,1.86,20.36
20190807,356966,214,7,0,0.91,76.75,1.43,38.43
20190808,356966,550,21,1,0.83,102.91,2.19,12.24
20190804,356966,204,10,0,1.03,94.73,1.7,40.5
20190805,356966,254,9,1,1.11,122.4,2.44,28.11
20190805,1755939,7,1,0,1.42,65.81,1.0,6.0
20190810,3224362,1,1,0,0.23,56.57,7.0,170.0
20190807,3224362,4,1,0,0.2,96.88,2.0,144.0
20190809,3224362,1,1,0,0.73,69.79,4.0,40.0
20190801,5612142,2,1,0,0.24,24.0,1.0,24.0
20190810,5612142,1,1,0,0.17,9.9,4.0,47.0
20190810,1947355,17,1,0,0.31,24.64,1.0,3.0
20190809,1947355,18,1,0,0.27,7.0,4.0,4.0
20190801,59178,246,8,0,1.42,115.52,1.75,14.88
20190810,59178,257,7,0,1.17,174.61,1.71,28.29
20190806,59178,285,11,0,0.96,180.22,4.64,19.55
20190803,59178,106,5,0,1.24,155.24,1.6,29.2
20190804,59178,92,3,0,1.57,119.63,1.0,15.0
20190805,59178,502,22,0,1.11,186.4,2.14,20.05
20190809,59178,436,17,0,1.31,186.26,2.53,36.41
20190807,59178,401,10,0,1.35,139.37,2.0,12.9
20190802,59178,127,6,0,1.32,126.71,1.83,10.83
20190808,59178,243,13,0,1.17,143.36,3.08,50.46
20190810,1027792,4,1,0,0.82,81.67,2.0,5.0
20190803,1027792,4,1,0,1.22,64.87,9.0,36.0
20190809,1027792,17,2,0,0.51,49.93,2.0,6.5
20190804,1027792,13,1,0,0.1,73.77,4.0,15.0
20190802,1027792,4,2,0,1.22,49.56,3.0,35.0
20190810,1811137,1449,43,1,1.34,167.77,3.88,78.21
20190803,1811137,2807,64,0,1.27,168.52,3.11,72.67
20190808,1811137,3252,74,0,1.23,180.92,3.12,59.38
20190801,1811137,4688,82,0,1.31,176.04,2.41,41.87
20190802,1811137,4239,65,1,1.23,199.54,2.94,68.49
20190805,1811137,2585,95,1,1.24,171.25,3.54,62.27
20190804,1811137,2359,67,0,1.25,190.39,3.18,83.15
20190809,1811137,3020,54,1,1.21,182.7,3.17,49.22
20190806,1811137,2395,75,1,1.28,174.12,3.53,56.27
20190807,1811137,3820,122,2,1.16,187.55,3.56,57.36
20190808,56161,87,1,0,1.37,87.6,1.0,17.0
20190801,56161,9,1,0,0.03,105.11,1.0,2.0
20190805,56161,220,4,0,1.19,101.05,1.25,7.0
20190806,56161,183,4,0,1.0,94.77,1.75,4.25
20190810,56161,86,2,0,1.42,195.02,1.0,94.0
20190807,56161,83,3,0,1.3,98.95,2.0,18.33
20190809,56161,114,1,0,1.42,87.46,1.0,23.0
20190802,56161,88,1,0,1.16,96.37,1.0,9.0
20190801,1301671,120,4,0,1.15,221.74,1.5,30.75
20190802,1301671,104,5,0,0.76,259.2,1.6,5.6
20190805,1301671,39,2,0,1.3,176.04,2.0,7.5
20190807,1301671,93,3,0,0.74,263.8,1.67,29.33
20190806,1301671,93,5,0,1.47,292.5,3.0,39.4
20190809,1301671,82,6,0,1.13,222.85,2.33,24.67
20190810,1301671,105,4,0,1.16,181.42,1.5,15.25
20190804,1301671,94,3,0,1.42,169.06,1.67,19.0
20190803,1301671,16,1,0,1.57,259.33,2.0,23.0
20190808,1301671,67,4,0,1.25,250.24,3.0,37.0
20190804,2777878,1,1,0,0.39,29.34,1.0,21.0
20190803,3905404,1,1,0,0.31,13.25,4.0,3.0
20190801,41159,23,1,0,0.2,60.6,1.0,3.0
20190810,41159,10,1,0,2.38,107.39,2.0,5.0
20190802,41159,28,1,0,0.3,109.0,7.0,4.0
20190805,41159,16,1,0,2.33,139.49,1.0,1.0
20190806,41159,13,1,0,2.33,97.95,1.0,5.0
20190804,104706,399,12,0,1.15,130.71,4.08,123.92
20190807,104706,168,10,0,1.16,141.46,2.4,84.7
20190803,104706,202,6,0,0.95,164.18,6.5,114.17
20190809,104706,250,10,0,0.93,151.09,5.4,18.8
20190806,104706,273,6,0,0.96,127.33,3.83,19.67
20190810,104706,46,3,0,1.53,161.27,4.33,88.33
20190808,104706,125,2,0,0.89,122.99,6.0,14.5
20190805,104706,79,5,0,1.54,292.07,2.8,73.8
20190802,104706,103,4,0,1.19,117.68,8.0,70.0
20190801,104706,143,11,2,0.98,116.8,9.09,77.0
20190804,6783290,2,1,0,0.27,484.51,1.0,21.0
20190808,1269936,169,9,0,1.45,126.63,2.67,79.67
20190803,1269936,243,12,0,1.4,146.91,3.0,20.0
20190802,1269936,233,10,0,1.37,148.97,1.4,32.4
20190804,1269936,304,3,0,0.84,137.93,2.33,53.0
20190805,1269936,226,4,0,1.48,125.34,3.75,39.25
20190807,1269936,160,1,0,1.48,104.14,1.0,1.0
20190806,1269936,603,9,0,1.21,128.19,2.56,29.67
20190801,1269936,264,6,0,1.33,140.95,3.17,59.33
20190810,1269936,115,1,0,1.45,121.05,3.0,2.0
20190809,1269936,147,2,0,1.45,173.55,1.5,19.5
20190805,1770181,3,1,0,0.66,36.81,5.0,174.0
20190808,1770181,9,1,0,0.69,64.13,8.0,163.0
20190801,9534454,1,1,0,0.28,135.32,1.0,1.0
20190803,9534454,3,2,0,0.28,134.83,1.0,0.0
20190808,2085786,2,2,0,0.27,28.87,1.0,6.0
20190806,8710038,1062,12,0,1.03,143.97,2.25,17.0
20190805,8710038,1018,22,0,0.89,147.45,1.91,14.41
20190801,8710038,1429,20,0,0.69,145.11,2.1,4.25
20190804,8710038,876,8,2,1.01,142.26,4.38,23.5
20190809,8710038,398,8,0,1.38,143.72,2.63,18.63
20190807,8710038,1452,16,0,1.01,142.52,1.94,26.25
20190803,8710038,625,7,0,1.19,173.58,3.14,66.86
20190808,8710038,618,6,0,1.13,143.05,1.33,30.5
20190802,8710038,1071,13,0,1.15,159.64,3.92,33.23
20190810,8710038,1172,10,0,1.08,181.09,3.5,34.0
20190801,56050,743,13,0,1.22,126.26,1.77,5.0
20190806,56050,75,1,0,1.51,141.95,1.0,15.0
20190808,56050,84,7,0,1.43,156.24,1.14,20.43
20190802,56050,1712,9,0,1.3,129.91,1.78,32.44
20190803,56050,748,10,0,1.18,140.2,1.2,8.5
20190804,56050,213,5,0,1.39,147.07,2.4,12.8
20190810,56050,61,2,0,1.02,137.68,1.0,63.0
20190807,56050,118,3,0,1.23,152.26,1.33,12.67
20190805,56050,81,1,0,1.37,145.57,3.0,10.0
20190809,56050,75,2,0,1.54,161.98,1.0,23.0
20190804,1774955,4,1,0,0.51,28.78,2.0,1.0
20190808,3908810,56,2,0,0.66,89.25,1.0,0.0
20190806,3908810,36,1,0,0.74,69.81,1.0,152.0
20190803,3908810,44,1,0,0.27,112.36,1.0,0.0
20190805,3908810,17,1,0,0.74,85.35,2.0,32.0
20190809,3908810,45,1,0,0.83,69.15,1.0,24.0
20190810,3908810,93,2,0,0.83,93.08,1.0,0.0
20190810,8637,13360,72,0,1.77,164.37,2.22,27.32
20190801,8637,1030,27,0,1.91,134.94,1.0,3.3
20190802,8637,8197,148,0,1.96,130.29,2.05,12.5
20190804,8637,12606,325,0,1.95,134.91,1.89,15.18
20190809,8637,10226,75,0,1.88,164.64,2.24,28.2
20190806,8637,10331,230,0,1.97,131.81,1.55,18.6
20190807,8637,13062,100,0,1.78,139.49,1.77,17.56
20190803,8637,11807,296,0,2.04,129.44,1.63,17.23
20190805,8637,21316,320,0,1.93,133.98,1.57,19.53
20190808,8637,6079,33,0,1.64,159.79,2.42,28.61
20190808,8642,3388,27,0,1.65,179.88,1.81,26.19
20190805,8642,1771,26,0,1.62,207.95,2.23,50.85
20190809,8642,2057,28,0,1.48,193.0,2.07,49.89
20190807,8642,3859,38,0,1.39,172.65,2.53,53.21
20190803,8642,1438,15,0,1.65,199.55,1.73,21.73
20190801,8642,7678,58,0,1.58,202.04,3.0,44.98
20190806,8642,1567,33,0,1.17,189.17,2.0,40.48
20190804,8642,1755,22,0,1.67,214.3,2.55,37.45
20190802,8642,2663,20,0,1.47,235.28,2.95,15.65
20190810,8642,1255,29,0,1.5,145.26,1.79,29.62
